Location_Code,Zip_Code,Studio_Name,Studio_url,Address,Phone_Number,instructor_Name
91617,91502,rock-star-dance-fitness,https://www.mindbodyonline.com/explore/locations/rock-star-dance-fitness,"517 North Glenoaks Boulevard, Burbank, CA, 91502",8184924729,"['Chris Nolen', 'Dario Sanchez', 'Donisha Brown', 'Aimee Glocke', 'Lorena Rodriquez', 'Grace Lee', 'Lisa Blasco', 'Roger D', 'Trina Robinson-Kemie', 'Khilea Jessup', 'Rachel Townsend', 'Denise Lopez', 'Dante Sevin', 'Cammie T', 'Eartha Baca']"
91617,90069,the-outsider-boxing-ca,https://www.mindbodyonline.com/explore/locations/the-outsider-boxing-ca,"9089 Santa Monica Boulevard, West Hollywood, CA, 90069",2132634050,"['Zach Zebrowski', 'Outsider Team', 'Haik Sarkissian', 'Coach 1', 'Patrick Fidalis Petard', 'Levi Melamed', 'Mykhal Polite', 'Sheila Kim']"
91617,90069,the-tox-beverly-hills,https://www.mindbodyonline.com/explore/locations/the-tox-beverly-hills,"8478 Melrose Place Suite D, Los Angeles, CA, 90069",3108829060,[]
91617,90069,dogpound-weho,https://www.mindbodyonline.com/explore/locations/dogpound-weho,"627 North Robertson Boulevard, West Hollywood, CA, 90069",4243234723,"['Dillon Hanson', 'Carter Gallo', 'Nick Trice', 'Valerie Enciso', 'Chloe Woo', 'Zay Washington', 'Vincent Glover']"
91617,91436,golden-health-beauty-center,https://www.mindbodyonline.com/explore/locations/golden-health-beauty-center,"16661 Ventura Boulevard STE 700, Encino, CA, 91436",8665246533,[]
91617,90069,the-pilates-class,https://www.mindbodyonline.com/explore/locations/the-pilates-class,"608 Westmount Drive, West Hollywood, CA, 90069",4247775850,"['Chelsea Roe', 'Jacqueline Cheban', 'Katrina Rosita', 'Jenny Dailey', 'Jacqui Kingswell', 'Kelsi Taylor', 'TBC .', 'Alyssa Neal', 'Marlyn Ortiz', 'Vanessa Dunn']"
90002,90262,rb-day-spa-2,https://www.mindbodyonline.com/explore/locations/rb-day-spa-2,"3621 Martin Luther King Junior Boulevard # 10, Lynwood, CA, 90262",3108838821,[]
90002,90201,the-camp-transformation-center-bell-la-mirada-downey-bell-ca,https://www.mindbodyonline.com/explore/locations/the-camp-transformation-center-bell-la-mirada-downey-bell-ca,"7503 Atlantic Avenue #D, Cudahy, CA, 90201",3235610857,['Bell Staff']
90002,90201,lets-move-fitness,https://www.mindbodyonline.com/explore/locations/lets-move-fitness,"7910 Atlantic Avenue, Cudahy, CA, 90201",3109916176,['Hector Lozano']
90002,90249,the-jazz-standard-llc,https://www.mindbodyonline.com/explore/locations/the-jazz-standard-llc,"1640 139th Street, Gardena, CA, 90249",3234048679,"['Kris .', 'Ronnie .', 'Janette .', 'Tokyo Singletary', 'Lashada Jackson', 'Corneilus Carrell']"
90002,90021,haven-la,https://www.mindbodyonline.com/explore/locations/haven-la,"2079 East 15th Street Suite 236, Los Angeles, CA, 90021",3232303146,[]
90002,90043,white-hall-arts-academy-south-los-angeles,https://www.mindbodyonline.com/explore/locations/white-hall-arts-academy-south-los-angeles,"2812 West 54th Street, Los Angeles, CA, 90043",4242350665,"['Anthony - ONLINE Guitar / Piano / Music Production', 'Tim - Drums / Music Production / Piano / Bass', 'Milan - Dance', 'Cyd - Dance', 'Justyn - Voice / Acting']"
90002,90007,the-camp-los-angeles,https://www.mindbodyonline.com/explore/locations/the-camp-los-angeles,"318 West 30th Street, Los Angeles, CA, 90007",losangelesfd@thecamptccom,"['Erik Perez', 'Sara Ramirez', 'Gemble Sanchez', 'Ingrid Jaime', 'Salvador Martinez', 'Edward Solis', 'Nestor Corona']"
90002,90242,don-knabe-wellness-center,https://www.mindbodyonline.com/explore/locations/don-knabe-wellness-center,"7601 Imperial Highway, Downey, CA, 90242",5623856600,"['GYM STAFF', 'Staff Wellness', 'Emily Puzo', 'Charles Whitehead', 'Speech Therapist', 'Educator Nurse', 'Edith Antiles', 'Recreational Therapy Staff', 'Zumba Staff', 'Ruth Lopez', 'Tony Reynoso', 'Worshop Instructor']"
90002,90241,team-fit-legacy,https://www.mindbodyonline.com/explore/locations/team-fit-legacy,"7340 Firestone Boulevard 131, Downey, CA, 90241",5625568592,"['Caesar Salas', 'Virginia Arevalo', 'Yogi Iris']"
90002,90021,kinema-fitness-at-row-athletic-club,https://www.mindbodyonline.com/explore/locations/kinema-fitness-at-row-athletic-club,"777 S. Alameda Street Suite 126, Los Angeles, CA, 90021",2132555646,"['Matthew', 'Sarah']"
90002,90043,kinetic-studio-windsor-hills,https://www.mindbodyonline.com/explore/locations/kinetic-studio-windsor-hills,"3701 West 54th St, Los Angeles, CA, 90043",3232078083,"['Monica B', 'Lauren R', 'Heather H', ""La Niecia' V"", 'Thrive Staff', 'Austin N', 'Jessy Chang', 'Nick P', 'Ave W', 'Dérly B', 'Dani A', 'Carlie C', 'Sahari A']"
90002,90280,camp-xcel,https://www.mindbodyonline.com/explore/locations/camp-xcel,"13450 Paramount Boulevard, South Gate, CA, 90280",3233833037,['Camp Xcel']
90002,90021,krav-maga-unleashed,https://www.mindbodyonline.com/explore/locations/krav-maga-unleashed,"695 South Santa Fe Avenue, Los Angeles, CA, 90021",2133494995,"['Chris', 'Pietro', 'Karlo', 'Tom']"
90002,90301,the-camp-inglewood-ca,https://www.mindbodyonline.com/explore/locations/the-camp-inglewood-ca,"1129 South La Brea Avenue, Inglewood, CA, 90301",4243315504,"['Javier Matamoros', 'Philly Cortese', 'Hazel Veliz', 'Dennis Espinoza', 'Myles Bullock', 'Austin Williams']"
90002,90015,dtla-fitness,https://www.mindbodyonline.com/explore/locations/dtla-fitness,"1200 South Broadway, Los Angeles, CA, 90015",2134449093,"['Kam', 'Jodi', 'Shawnie', 'Teagan', 'Simone', 'Sonya', 'Tuekeha', 'Maddie']"
90002,90015,hwd-fitness-los-angeles,https://www.mindbodyonline.com/explore/locations/hwd-fitness-los-angeles,"1151 South Main Street, Los Angeles, CA, 90015",6572468432,['Alex Rexach']
90002,90242,crossfit-pledge-fitness,https://www.mindbodyonline.com/explore/locations/crossfit-pledge-fitness,"12143 Paramount Boulevard, Downey, CA, 90242",5626598437,"['Mel Coach', 'Mystery Coach', 'Raymond Gonzalez', 'CrossFit Coach', 'Fitness Coach']"
90002,90242,we-rock-the-spectrum-downey-034e6c50,https://www.mindbodyonline.com/explore/locations/we-rock-the-spectrum-downey-034e6c50,"12212 Paramount Boulevard, Downey, CA, 90242",5626227272,['Roxanne Nellie Medina']
90002,90015,f45-training-downtown-los-angeles,https://www.mindbodyonline.com/explore/locations/f45-training-downtown-los-angeles,"1200 South Grand Avenue Suite R2, Los Angeles, CA, 90015",3107765214,"['Ramirez', 'Landon Steptoe', 'Greeley', 'Valadez', 'Bey', 'Aleman', 'Perez', 'Sanders']"
90002,90015,downtown-south-park-ca-1123,https://www.mindbodyonline.com/explore/locations/downtown-south-park-ca-1123,"1120 South Grand Avenue, Los Angeles, CA, 90015",2134830800,"['Josh', 'Natalee', 'Joei', 'Luciana', 'Whitney', 'Joe', 'Kaymi', 'Sara']"
90002,90014,hotbox-infrared-sauna-studio,https://www.mindbodyonline.com/explore/locations/hotbox-infrared-sauna-studio,"835 South Hill Street, Los Angeles, CA, 90014",2136283221,[]
90002,90014,pilates-dtla,https://www.mindbodyonline.com/explore/locations/pilates-dtla,"835 South Hill Street, Los Angeles, CA, 90014",2138634834,"['Liv', 'Lauren', 'Eva D', 'Rachel B', 'Kayla', 'Lisa', 'Karley', 'Michael', 'Natalee E.', 'Alec', 'Shiran', 'Marisol', 'Megan B', 'Hanna Mac Namee', 'Nadja', 'Stephanie R.']"
90002,90250,sweet-science-boxing-and-mma,https://www.mindbodyonline.com/explore/locations/sweet-science-boxing-and-mma,"12935 Hawthorne Boulevard, Hawthorne, CA, 90250",3106069171,"['Sean Smith', 'Front Desk', 'Danny Arpajon', 'Jamal Abdullah', 'Vaughn Cuttress', 'Tariq Shabazz', 'Nikki Nunez', 'John Hannah', 'Efrain Sevilla', 'Roberto Menjivar']"
90002,90302,romance-and-dance-inglewood-ca,https://www.mindbodyonline.com/explore/locations/romance-and-dance-inglewood-ca,"939 North La Brea Avenue, Inglewood, CA, 90302",5622252568,"['Ashley Cee', 'PRIDE Volunteers', 'Jhas ,', 'Dai Brit', 'Peppa Pou', 'Anesia ,', 'Bratty Issuez', 'Kris .', 'Delanni .', 'Mirabelle .', 'Levi ...', 'Juquari .']"
90002,90014,la-row,https://www.mindbodyonline.com/explore/locations/la-row,"731 South Broadway suit 302, Los Angeles, CA, 90014",2132613283,"['TBA TBA', 'Charles Latimer', 'Bird Smoke', 'Aleksandra Latimer', 'Reena Chantell', 'Shirley Silva']"
90002,90260,brazen-fit,https://www.mindbodyonline.com/explore/locations/brazen-fit,"15232 Fonthill Avenue, Lawndale, CA, 90260",4242229904,[]
90002,90013,f45-training-arts-district,https://www.mindbodyonline.com/explore/locations/f45-training-arts-district,"300 South Santa Fe Avenue Suite J & K, Los Angeles, CA, 90013",3109511896,"['Isabella Ward', 'Anthony Gonzales', 'Joy Pilarte', 'Paul Ohshima', 'Evolt 360', 'Emily Coleman', 'Amanda Masongsong', 'Angela Chen', 'Avais Morris']"
90002,90013,piinkpilates,https://www.mindbodyonline.com/explore/locations/piinkpilates,"837 Traction Avenue, Los Angeles, CA, 90013",3237448654,['Chrissa Sparkles']
90002,90014,cocreate-pole-fitness,https://www.mindbodyonline.com/explore/locations/cocreate-pole-fitness,"711 South Olive Street 408, Los Angeles, CA, 90014",8188364203,"['Ray Kayan', 'Laurie D', 'Mary A', 'Kelsea Alabama', 'Khalia Serrins']"
90002,90012,lagree213,https://www.mindbodyonline.com/explore/locations/lagree213,"300 S Santa Fe Avenue Suite B, Los Angeles, CA, 90012",2138634834,"['Liv', 'Helene Jenkins', 'Lauren', 'Eva D', 'Rachel B', 'Kayla', 'Lisa', 'Karley', 'Michael', 'Hyesil', 'Natalee E.', 'Shiran', 'Megan B', 'Hanna Mac Namee', 'Stephanie R.']"
90002,90007,sabbath-circle,https://www.mindbodyonline.com/explore/locations/sabbath-circle,"1696 West Washington Boulevard Second Floor, Los Angeles, CA, 90007",2139211901,"['@AMELIA_JIN (Amelia)', '@MUSEWORTHYTABOOS (Jazz)', '@BAMBISTRICKS (Bambi)', '@YESSREE (Jess)', '@BADNUNA (Em)', '@ERYNNPETRULIS (Erynn)', '@NAYASOMANYA (Naya)', '@NATASHAWANGPOLE (Nat)', '@PEACHYMOVES_ (Peaches)', '@ERINWUSHU (Erin)', '@BEATTHYSOUL (Court)', '@JACKIE__NGAN (Jackie)', 'STAFF (ALTAR)', 'Staff (SABBATH)', '@SPLASHDXNCE (Splash)']"
90002,90017,hybrid-gym-los-angeles,https://www.mindbodyonline.com/explore/locations/hybrid-gym-los-angeles,"865 South Figueroa Street Suite 104, Los Angeles, CA, 90017",2134891014,"['Ernesto Means', 'Armando Ramirez']"
90002,90017,frais-spa,https://www.mindbodyonline.com/explore/locations/frais-spa,"819 South Flower Street, Los Angeles, CA, 90017",2137848194,[]
90002,90012,sweat-yoga-central-la,https://www.mindbodyonline.com/explore/locations/sweat-yoga-central-la,"360 East 2nd Street, Los Angeles, CA, 90012",0000000000,"['Grace Lorenzo', 'Olivia Judkins', 'Zara Gardner', ""Robert O'Hare"", 'Khylie Heins', 'Tory Tawlks', 'Amanda-Grace Weston', 'Kyla Porcellini', 'Jessy Chang', 'Rebecca Watson', 'Jane Mendiaz', 'Shaun-Meghan McNally RYT', 'Sweat LT Teacher', 'Amanda Mei', 'Rachel McGowan', 'Emma Alley', 'April Graves', 'Melanie Keller RYT', 'Heather Freed', 'Kaitie Espeleta']"
90002,90250,beach-citiez-outpatient-surgical-center,https://www.mindbodyonline.com/explore/locations/beach-citiez-outpatient-surgical-center,"13865 Hawthorne Boulevard, Hawthorne, CA, 90250",3109707510,[]
90002,90016-5850,lula-washington-dance-theatre-south-los-angeles,https://www.mindbodyonline.com/explore/locations/lula-washington-dance-theatre-south-los-angeles,"3773 Crenshaw Boulevard, Los Angeles, CA, 90016-5850",3232925852,[]
90002,90723,my-comunidad,https://www.mindbodyonline.com/explore/locations/my-comunidad,"15950 Paramount Boulevard Suite B, Paramount, CA, 90723",5622874733,"['Clarissa Cota', 'Juli Perez', 'Online Instructor', 'Jared Boyarski', 'Liberty Apolinario', 'Ingrid Saucedo', 'Tania Villegas']"
90002,90011,city-wellness-group-2,https://www.mindbodyonline.com/explore/locations/city-wellness-group-2,"700 Wilshire Blvd Suite 510, Los Angeles, CA, 90011",2134151990,[]
90002,90017,city-wellness-group,https://www.mindbodyonline.com/explore/locations/city-wellness-group,"700 Wilshire Blvd Suite 510, Los Angeles, CA, 90017",2134151990,[]
90002,90241,the-camp-transformation-center-bell-la-mirada-downey,https://www.mindbodyonline.com/explore/locations/the-camp-transformation-center-bell-la-mirada-downey,"8315 Firestone Boulevard, Downey, CA, 90241",5622613773,['Staff Downey']
90002,90017,kinema-fitness-707-fitness-vault,https://www.mindbodyonline.com/explore/locations/kinema-fitness-707-fitness-vault,"707 Wilshire Blvd 11601 Wilshire Blvd. Suite 500, Los Angeles, CA, 90017",8666085704,"['Stacey Bosworth', 'Raquel Delgado']"
90002,90241,academy-jiu-jitsu,https://www.mindbodyonline.com/explore/locations/academy-jiu-jitsu,"11012 Downey Ave, Downey, CA, 90241",5622916699,"['Jonathan Oblea', 'Euler Silva', 'Mateo Tenzera', 'Hector Beltran', 'Nathan Priest', 'Johnny Beltran', 'Dione Barbosa']"
90002,90015,taejo-kickboxing-0c7278e5,https://www.mindbodyonline.com/explore/locations/taejo-kickboxing-0c7278e5,"1424 West Olympic Boulevard, Los Angeles, CA, 90015",2138234009,"['Olive De Boutray', 'Olive de Boutray', 'Randy Kim']"
90002,90017,prime-performance-los-angeles-ca,https://www.mindbodyonline.com/explore/locations/prime-performance-los-angeles-ca,"700 Wilshire Blvd Suite 510, Los Angeles, CA, 90017",2134151990,[]
90002,90012-3806,oh-u-beauty-ou-beauty-downtown,https://www.mindbodyonline.com/explore/locations/oh-u-beauty-ou-beauty-downtown,"125 S San Pedro St, Los Angeles, CA, 90012-3806",2136171682,[]
90002,90260,aqua-cycling-corp,https://www.mindbodyonline.com/explore/locations/aqua-cycling-corp,"14708 Hawthorne Boulevard Enter from back, Lawndale, CA, 90260",3108632533,"['Rowen', 'Giguere']"
90002,90015,socal-spinal-decompression-center-lee-chiropractic-inc,https://www.mindbodyonline.com/explore/locations/socal-spinal-decompression-center-lee-chiropractic-inc,"1625 W Olympic Blvd Ste M103, Los Angeles, CA, 90015",3233755147,[]
90002,90071,orangetheory-fitness-downtown-la-ca-0630,https://www.mindbodyonline.com/explore/locations/orangetheory-fitness-downtown-la-ca-0630,"515 S Figueroa St., Los Angeles, CA, 90071",2132792900,"['Joei', 'Suzy', 'Luciana', 'Joe', 'Kaymi', 'Sara']"
90002,90018,sivananda-yoga-vedanta-center-sf,https://www.mindbodyonline.com/explore/locations/sivananda-yoga-vedanta-center-sf,"3741 West 27th Street, Los Angeles, CA, 90018",3108229642,"['Staff LA Center', 'LA Sivananda Staff', 'Maha Lakshmi']"
90002,90012,colburn-school,https://www.mindbodyonline.com/explore/locations/colburn-school,"200 South Grand Avenue, Los Angeles, CA, 90012",2136214530,"['Johnnie Hobbs III', 'Bertha Blankenship', 'Haley Olszewski']"
90002,90301,le-studio-la,https://www.mindbodyonline.com/explore/locations/le-studio-la,"8717 Aviation Blvd, Inglewood, CA, 90301",3108554353,"['Brandon Scott', 'Le Studio Staff', 'Anne Arellano']"
90002,90260,full-circle-athletics,https://www.mindbodyonline.com/explore/locations/full-circle-athletics,"15685 Hawthorne Boulevard, Lawndale, CA, 90260",3238267127,"['Cassius Pierce', 'Marlon Shamell', 'Kristen Lansburg']"
90002,90016,blue8-house-of-warrior-poetry,https://www.mindbodyonline.com/explore/locations/blue8-house-of-warrior-poetry,"4300 West Jefferson Boulevard, Los Angeles, CA, 90016",7473341212,"['Charlie Geier', 'Caitlin Geier', 'Freddy Bouciegues']"
90002,90241,core-x-fitness,https://www.mindbodyonline.com/explore/locations/core-x-fitness,"10242 Lakewood Boulevard, Downey, CA, 90241",5623810655,[]
90002,90016,aerial-physique,https://www.mindbodyonline.com/explore/locations/aerial-physique,"4700 West Jefferson Boulevard Suite 107, Los Angeles, CA, 90016",18002082246,"['Teacher Training Attendees', 'Jill Franklin', 'Gabe Hilden-Reid 2', 'Nafeesa Islam', 'Arisa Kim', 'Lindsay Lindberg', 'Mina Mechanic', 'Jasmin Yang']"
90002,90241,spectra-reformed-chiropractic,https://www.mindbodyonline.com/explore/locations/spectra-reformed-chiropractic,"10238 Lakewood Boulevard Unit A, Downey, CA, 90241",3104483499,[]
90002,90805,the-camp-north-long-beach-ca,https://www.mindbodyonline.com/explore/locations/the-camp-north-long-beach-ca,"3345 E Artesia Boulevard, Long Beach, CA, 90805",5622591263,"['ANDREA CISNEROS', 'STAFF STAFF', 'JOEE ALONSO', 'BRIAN REYES']"
90002,90260,southbay-sk8kids,https://www.mindbodyonline.com/explore/locations/southbay-sk8kids,"4612 Manhattan Beach Boulevard, Lawndale, CA, 90260",4244526250,"['SK8 KIDS STAFF', 'Kenny Bowen', 'Jason Tarango', 'Jesse Sullivan']"
90002,90260,prime-athletes-sports-performance-and-volleyball-training,https://www.mindbodyonline.com/explore/locations/prime-athletes-sports-performance-and-volleyball-training,"15705 Condon Avenue, Lawndale, CA, 90260",3109950093,[]
90002,90260,championship-performance-advantage,https://www.mindbodyonline.com/explore/locations/championship-performance-advantage,"15631 Condon Avenue, Lawndale, CA, 90260",4243489333,"['Brendan Schmidt', 'Kyle Becker', 'Greg Faulkner', 'Ashley Clark', 'Lynn Flanagan', 'Alyssa Munn', 'Kris Krause', 'Seamus McDonagh']"
90002,90260,nino-schembri-bjj-and-kyoga-studio,https://www.mindbodyonline.com/explore/locations/nino-schembri-bjj-and-kyoga-studio,"16714 Hawthorne Boulevard, Lawndale, CA, 90260",3103710600,[]
90002,90009,orangetheory-fitness-dev-2,https://www.mindbodyonline.com/explore/locations/orangetheory-fitness-dev-2,"Los Angeles, Los Angeles, CA, 90009",5552221022,"['Orange', 'OTF']"
90002,90245,spade-skin-care-and-more-el-segundo,https://www.mindbodyonline.com/explore/locations/spade-skin-care-and-more-el-segundo,"863 North Douglas Street #100, El Segundo, CA, 90245",4244371004,[]
90002,90245,spade-skin-care-and-more-el-segundo-639b42d8,https://www.mindbodyonline.com/explore/locations/spade-skin-care-and-more-el-segundo-639b42d8,"863 North Douglas Street Suite 100, El Segundo, CA, 90245",4244371004,[]
90002,90245,ucla-health-sports-performance,https://www.mindbodyonline.com/explore/locations/ucla-health-sports-performance,"2275 East Mariposa Avenue, El Segundo, CA, 90245",3104261407,"['Julius', 'Deviny', 'Tweedy', 'Nic', 'Staff']"
90002,90260,golfshac,https://www.mindbodyonline.com/explore/locations/golfshac,"4405b Redondo Beach Boulevard, Lawndale, CA, 90260",3105040064,[]
90002,90005,hot-8-yoga-los-angeles-ca,https://www.mindbodyonline.com/explore/locations/hot-8-yoga-los-angeles-ca,"3150 Wilshire Boulevard Suite 200, Los Angeles, CA, 90005",2136747403,"['Mimi L', 'Paula P', 'Julian H', 'Jazmyn', 'Derek G', 'Buddah K', 'Trinika', 'Ashley J', 'John M', 'Bailey K', 'Staff', 'Jen C', 'Antwan T', 'Graduates', 'Stephi H', 'Amber R', 'Erica I', 'Joanne K', 'KP', 'Cat B', 'Brittany A', 'Michael M', 'Judy L', 'Peace C', 'Deo M', 'Seun L', 'Yilin W', 'Tyler W', 'Jade S', 'Monica Remes', 'Melody B', 'Melissa V', 'Marie K', 'Ilan N', 'Manvir N', 'Pepper', 'Eddy R', 'Laurie D', 'Ryan N', 'Megan Thompson', '(English) Petra Westen', 'Steph S', 'Anissa F', 'Seriah Y', 'Anna B', 'Audrey B', 'Matt C', ""Curr'esha B"", 'Tami L', 'Jim J', 'Scarlet M', 'Mikayla C', 'Britt A', 'Fletcher K', 'Skyler L', 'Gabriel L', 'Annalisa C', 'Julia K', 'Erika E', 'Rachael H', 'Roberto G']"
90002,90026,one-down-dog-los-angeles-ca,https://www.mindbodyonline.com/explore/locations/one-down-dog-los-angeles-ca,"319 Glendale Boulevard, Los Angeles, CA, 90026",2133185071,"['Lani Engstrom', 'Vanessa (she/her)', 'Natalie Burtney', 'Yoni Berk', 'Courtney Sauls', 'Nate Apuna', 'Sarah Helt', 'Cindy Godell', 'Ken Jones', 'Rebecca Watson', 'Victoria Gluchoski', 'Jasmynn Vaughan-Golde', 'ODD FAMILY', 'Hallie Anoff', 'Meghan Lastra', 'Kim Ritley', 'Amira Nelson', 'Chelsea Gabrielle', 'Steven Arcos', 'Monica Remes', 'Jessica Rosen', 'Ilan N', 'Felipe Gonzalez', 'Dylan Wallace', 'Megan Walsh']"
90002,90805,the-little-gym-westfield,https://www.mindbodyonline.com/explore/locations/the-little-gym-westfield,2040 East Cherry Industrial Circle,02087350817,[]
90002,90745,the-camp-carson-ca,https://www.mindbodyonline.com/explore/locations/the-camp-carson-ca,"21023 S Figueroa St, Carson, CA, 90745",3103282267,['STAFF STAFF']
90002,90260,we-rock-the-spectrum-redondo-beach,https://www.mindbodyonline.com/explore/locations/we-rock-the-spectrum-redondo-beach,"4451 Redondo Beach Boulevard Unit#B 2nd Floor, Lawndale, CA, 90260",3103187191,[]
90002,90010,d-a-flying-yoga-central-la,https://www.mindbodyonline.com/explore/locations/d-a-flying-yoga-central-la,"3275 Wilshire Blvd Ste 205, Los Angeles, CA, 90010",2135683453,"['Molly G', 'Christine k', 'sarah russell', 'Laurie D', 'Seun Lim', 'hj jung', 'Hannah Kelson', 'Alexa Niemi', 'Mary A', 'Kane Sun', 'Chaewon Kim']"
